Restaurant ID,City,Country,Latitude,Longitude,region_cluster
7509,New Delhi,India,28.6570681,77.1466576,0
302715,New Delhi,India,28.656931,77.1469965,0
18241509,New Delhi,India,28.6569808,77.146758,0
18277003,New Delhi,India,28.6571509,77.1468497,0
7547,New Delhi,India,28.5796973,77.1701749,0
301236,New Delhi,India,28.5799686,77.1706691,0
18082630,New Delhi,India,28.57900639,77.18306556,0
7548,New Delhi,India,28.5799748,77.1702647,0
310419,New Delhi,India,28.5795586,77.1701299,0
4634,New Delhi,India,28.6575224,77.1420513,0
18228874,New Delhi,India,28.6595295,77.1408316,0
312145,New Delhi,India,28.6581968,77.142103,0
304585,New Delhi,India,28.6590321,77.1397456,0
312916,New Delhi,India,28.6567779,77.1399797,0
313006,New Delhi,India,28.6578471,77.1401443,0
305861,New Delhi,India,28.6576259,77.14251,0
9026,New Delhi,India,28.6567194,77.1395053,0
309178,New Delhi,India,28.658983,77.1414135,0
18249097,New Delhi,India,28.6594663,77.139708,0
308880,New Delhi,India,28.6617937,77.1414048,0
18241861,New Delhi,India,28.6588206,77.1433724,0
303589,New Delhi,India,28.6577012,77.1399344,0
311459,New Delhi,India,28.6590028,77.1398511,0
9053,New Delhi,India,28.6566565,77.1399823,0
312893,New Delhi,India,28.6570966,77.1411461,0
18273640,New Delhi,India,28.6594485,77.1409215,0
308130,New Delhi,India,28.6576448,77.1424685,0
5663,New Delhi,India,28.6562368,77.1396116,0
18247005,New Delhi,India,28.6587838,77.1414608,0
18449827,New Delhi,India,28.6576159,77.1389292,0
18342574,New Delhi,India,28.6575323,77.1421854,0
304573,New Delhi,India,28.6588187,77.1428234,0
304586,New Delhi,India,28.6574122,77.1392457,0
18449629,New Delhi,India,28.6576022,77.1422037,0
18451179,New Delhi,India,28.6581714,77.1411461,0
18451158,New Delhi,India,28.6594736,77.1389966,0
18451166,New Delhi,India,28.6582366,77.1419683,0
18238245,New Delhi,India,28.6574573,77.1391896,0
308110,New Delhi,India,28.6621083,77.1461711,0
312213,New Delhi,India,28.6570186,77.1414553,0
304469,New Delhi,India,28.6570788,77.1400711,0
18451144,New Delhi,India,28.6585987,77.1424589,0
4084,New Delhi,India,28.7112918,77.2152884,0
310947,New Delhi,India,28.7006026,77.2086741,0
310989,New Delhi,India,28.7094307,77.2190493,0
18358295,New Delhi,India,28.7064006,77.2121775,0
18317756,New Delhi,India,28.70477557,77.2137611,0
310936,New Delhi,India,28.699566,77.2081351,0
308796,New Delhi,India,28.7117849,77.2160401,0
18241893,New Delhi,India,28.7105973,77.2151578,0
18363053,New Delhi,India,28.7102543,77.2118241,0
310997,New Delhi,India,28.6995605,77.2083401,0
6629,New Delhi,India,28.7129957,77.215591,0
302685,New Delhi,India,28.7110956,77.2146979,0
18241860,New Delhi,India,28.7123548,77.2156863,0
2920,New Delhi,India,28.7111617,77.2151419,0
18238281,New Delhi,India,28.7064044,77.2123452,0
18204485,New Delhi,India,28.7115878,77.2163058,0
18126086,New Delhi,India,28.7103677,77.2077758,0
9031,New Delhi,India,28.7108844,77.2144524,0
18254532,New Delhi,India,28.7125884,77.2155461,0
18380219,New Delhi,India,28.7135608,77.2162337,0
18258473,New Delhi,India,28.7091523,77.2137944,0
303602,New Delhi,India,28.7054069,77.2120877,0
18396163,New Delhi,India,28.7120622,77.21613,0
18485962,New Delhi,India,28.70302109,77.21114504,0
18421485,New Delhi,India,28.699566,77.2081351,0
18363044,New Delhi,India,28.7092739,77.2184653,0
18424171,New Delhi,India,28.7122793,77.215591,0
18363051,New Delhi,India,28.7103505,77.2090651,0
18449788,New Delhi,India,28.7102021,77.2054728,0
18466410,New Delhi,India,28.7130677,77.2087734,0
18107851,New Delhi,India,28.7102675,77.2150185,0
18466408,New Delhi,India,28.7142165,77.2090968,0
18466400,New Delhi,India,28.7146792,77.2091154,0
18361765,New Delhi,India,28.7115817,77.2214682,0
18424169,New Delhi,India,28.7118254,77.2159952,0
18449653,New Delhi,India,28.7140298,77.2163995,0
18449786,New Delhi,India,28.7091683,77.2187711,0
18449647,New Delhi,India,28.7119855,77.2148134,0
18361779,New Delhi,India,28.7092358,77.2187133,0
18363048,New Delhi,India,28.7110206,77.2146029,0
310954,New Delhi,India,28.7089822,77.2187785,0
312413,New Delhi,India,28.7094798,77.2190942,0
18361767,New Delhi,India,28.7099879,77.2187376,0
18421473,New Delhi,India,28.7066288,77.2122224,0
310995,New Delhi,India,28.7111101,77.2211601,0
18421475,New Delhi,India,28.7062833,77.2122334,0
18418268,New Delhi,India,28.7106791,77.2156892,0
18421459,New Delhi,India,28.7105709,77.2157015,0
18361771,New Delhi,India,28.7089927,77.2188042,0
18241864,New Delhi,India,28.7094348,77.2185861,0
18449657,New Delhi,India,28.7117332,77.2160901,0
18396177,New Delhi,India,28.7140827,77.2090421,0
18449639,New Delhi,India,28.7103288,77.2156916,0
18357954,New Delhi,India,28.7126375,77.215591,0
310965,New Delhi,India,28.7122793,77.215591,0
18418278,New Delhi,India,28.7122793,77.215591,0
18449664,New Delhi,India,28.7093643,77.2187996,0
311009,New Delhi,India,28.7104357,77.2155653,0
310988,New Delhi,India,28.709454,77.2188247,0
18421461,New Delhi,India,28.7102514,77.208094,0
310952,New Delhi,India,28.7091854,77.2188247,0
18449667,New Delhi,India,28.7093068,77.2188953,0
18449661,New Delhi,India,28.7095569,77.2192812,0
18449643,New Delhi,India,28.7120416,77.2146844,0
300791,New Delhi,India,28.7111556,77.2155461,0
300264,New Delhi,India,28.5581521,77.1715403,0
18425751,New Delhi,India,28.5589002,77.1713073,0
7388,New Delhi,India,28.5568282,77.1742101,0
311485,New Delhi,India,28.5554352,77.1750799,0
2870,New Delhi,India,28.5550108,77.1759375,0
18397908,New Delhi,India,28.5581944,77.171471,0
312765,New Delhi,India,28.5569323,77.1710298,0
5879,New Delhi,India,28.5557779,77.1744294,0
304621,New Delhi,India,28.551484,77.173877,0
18472788,New Delhi,India,28.5550022,77.1759362,0
309510,New Delhi,India,28.556519,77.1720143,0
300259,New Delhi,India,28.5568582,77.1716444,0
310430,New Delhi,India,28.554897,77.1760003,0
300273,New Delhi,India,28.5563417,77.1719392,0
7393,New Delhi,India,28.5568492,77.1741505,0
311451,New Delhi,India,28.5586338,77.1707693,0
7240,New Delhi,India,28.556875,77.1717215,0
300268,New Delhi,India,28.5563192,77.1718939,0
310328,New Delhi,India,28.553128,77.1686131,0
309471,New Delhi,India,28.5556707,77.175016,0
18383522,New Delhi,India,28.5532273,77.1682791,0
18424615,New Delhi,India,28.5555979,77.1751965,0
18425758,New Delhi,India,28.5588962,77.1708462,0
18425178,New Delhi,India,28.5587394,77.1707986,0
18354994,New Delhi,India,28.5568298,77.1729675,0
18146362,New Delhi,India,28.5582757,77.1714827,0
18425175,New Delhi,India,28.5569236,77.1709048,0
18225831,New Delhi,India,28.5551434,77.1745474,0
18354988,New Delhi,India,28.5563007,77.1721867,0
18425772,New Delhi,India,28.5564964,77.1719215,0
18354998,New Delhi,India,28.5580838,77.1706433,0
18354992,New Delhi,India,28.5567681,77.1730086,0
309509,New Delhi,India,28.5586286,77.1708774,0
18423905,New Delhi,India,28.5566765,77.1716186,0
18357566,New Delhi,India,28.5577256,77.1727207,0
18425768,New Delhi,India,28.5568164,77.1718111,0
18472683,New Delhi,India,28.5560668,77.1742272,0
18425739,New Delhi,India,28.5589502,77.1713649,0
18468524,New Delhi,India,28.5266192,77.1901673,0
18354996,New Delhi,India,28.5588623,77.170693,0
18229077,New Delhi,India,28.5566063,77.1718481,0
300275,New Delhi,India,28.5581547,77.1732311,0
9251,New Delhi,India,28.6134511,76.9857462,0
18471235,New Delhi,India,28.6180639,77.012198,0
306695,New Delhi,India,28.5589382,77.0036364,0
9281,New Delhi,India,28.6096384,76.9854417,0
18432222,New Delhi,India,28.5607897,77.0024495,0
18471254,New Delhi,India,28.6283564,76.9967933,0
18371414,New Delhi,India,28.5910043,76.9969561,0
306678,New Delhi,India,28.6053412,76.9869396,0
18371416,New Delhi,India,28.6125711,76.9906888,0
18361199,New Delhi,India,28.6157878,76.9759687,0
312620,New Delhi,India,28.6076142,76.9847266,0
18432206,New Delhi,India,28.610581,76.9817555,0
311394,New Delhi,India,28.6103695,76.9718366,0
18471270,New Delhi,India,28.6361375,76.9622705,0
313349,New Delhi,India,28.6107987,76.9807734,0
18359302,New Delhi,India,28.6315566,77.0003579,0
18352287,New Delhi,India,28.601061,76.9886171,0
9262,New Delhi,India,28.6130492,76.9856908,0
18469981,New Delhi,India,28.6170305,77.0094083,0
18349922,New Delhi,India,28.590591,77.0028244,0
18432214,New Delhi,India,28.5906017,76.9935221,0
310357,New Delhi,India,28.6119984,76.9911162,0
18429155,New Delhi,India,28.6072328,76.9858424,0
18471319,New Delhi,India,28.6095844,76.9853771,0
18471263,New Delhi,India,28.5605204,77.0025685,0
18432200,New Delhi,India,28.6210795,76.9872421,0
18430911,New Delhi,India,28.6135195,76.9858415,0
18354672,New Delhi,India,28.5996154,76.9890278,0
18352275,New Delhi,India,28.6159872,76.9736469,0
303500,New Delhi,India,28.6110748,76.9752946,0
18431998,New Delhi,India,28.6130409,76.9856999,0
18430900,New Delhi,India,28.5910291,77.0006609,0
18313125,New Delhi,India,28.6360808,76.9621244,0
18430579,New Delhi,India,28.5653143,77.0005841,0
8957,New Delhi,India,28.6121768,76.9910272,0
9635,New Delhi,India,28.6091697,76.9852777,0
18352288,New Delhi,India,28.6091697,76.9852777,0
18349914,New Delhi,India,28.6112347,76.9753189,0
18430569,New Delhi,India,28.6179639,77.0117519,0
18361211,New Delhi,India,28.6090439,76.9654941,0
18471287,New Delhi,India,28.6359913,76.9622191,0
304393,New Delhi,India,28.6098677,76.9923844,0
18361217,New Delhi,India,28.609072,76.9638597,0
5483,New Delhi,India,28.6127374,76.9910765,0
9271,New Delhi,India,28.6100946,76.9856215,0
304610,New Delhi,India,28.6164413,77.0076551,0
303537,New Delhi,India,28.6112432,76.9753796,0
18430576,New Delhi,India,28.5905484,76.993457,0
304405,New Delhi,India,28.6169779,76.9838181,0
18471313,New Delhi,India,28.6088552,76.9856129,0
306710,New Delhi,India,28.6123474,76.9909045,0
18430570,New Delhi,India,28.6024678,76.9879296,0
303497,New Delhi,India,28.6112536,76.9748922,0
18270343,New Delhi,India,28.6032958,76.9877493,0
18361200,New Delhi,India,28.6101996,76.9711827,0
18261678,New Delhi,India,28.6150289,76.9840836,0
18317507,New Delhi,India,28.6124522,76.9909279,0
9269,New Delhi,India,28.5906226,76.9932051,0
18363067,New Delhi,India,28.613206,76.9797118,0
18371421,New Delhi,India,28.5914718,77.0007571,0
304809,New Delhi,India,28.69273348,77.08195768,0
304769,New Delhi,India,28.6827398,77.0690735,0
304803,New Delhi,India,28.6934044,77.0820784,0
18261151,New Delhi,India,28.6521647,77.0700586,0
18464636,New Delhi,India,28.67897397,77.06540443,0
18017260,New Delhi,India,28.6818432,77.0681466,0
304753,New Delhi,India,28.68232512,77.05472823,0
18464641,New Delhi,India,28.67583363,77.06247076,0
304822,New Delhi,India,28.68263808,77.02933475,0
18312665,New Delhi,India,28.6823752,77.0688571,0
9181,New Delhi,India,28.67784092,77.06424572,0
18435332,New Delhi,India,28.6927975,77.0820767,0
18261710,New Delhi,India,28.68202569,77.03108288,0
18312662,New Delhi,India,28.68247071,77.0287839,0
18322599,New Delhi,India,28.6821182,77.0408396,0
9226,New Delhi,India,28.6803916,77.066475,0
305699,New Delhi,India,28.6819199,77.0695034,0
9194,New Delhi,India,28.6801056,77.0662951,0
304888,New Delhi,India,28.6833297,77.0690832,0
306177,New Delhi,India,28.69123205,77.0719688,0
18261708,New Delhi,India,28.6467438,77.0228319,0
9173,New Delhi,India,28.6761455,77.0625067,0
304831,New Delhi,India,28.68654323,77.07009997,0
9176,New Delhi,India,28.6743958,77.06082389,0
18233572,New Delhi,India,28.6646411,77.0528602,0
18464649,New Delhi,India,28.64669598,77.02514146,0
18375389,New Delhi,India,28.68209451,77.04071805,0
18466387,New Delhi,India,28.66742137,77.06034612,0
304782,New Delhi,India,28.6536022,77.0721833,0
18261719,New Delhi,India,28.6529874,77.0713543,0
18466389,New Delhi,India,28.69252378,77.08171561,0
18378051,New Delhi,India,28.6812756,77.0672844,0
7484,New Delhi,India,28.66539,77.053748,0
18464634,New Delhi,India,28.68172684,77.06931744,0
18464647,New Delhi,India,28.64712056,77.02335276,0
18371391,New Delhi,India,28.6779685,77.0642756,0
18017240,New Delhi,India,28.678402,77.064828,0
18464640,New Delhi,India,28.67799829,77.06413608,0
18261161,New Delhi,India,28.6763063,77.0626796,0
18464638,New Delhi,India,28.67898074,77.0654346,0
302694,New Delhi,India,28.6321812,77.1384794,0
18358184,New Delhi,India,28.6282528,77.136724,0
8715,New Delhi,India,28.6324507,77.1384323,0
641,New Delhi,India,28.6287097,77.1367966,0
308033,New Delhi,India,28.6276292,77.1462701,0
307099,New Delhi,India,28.628999,77.137174,0
18312575,New Delhi,India,28.6256939,77.1341651,0
18312652,New Delhi,India,28.6233571,77.1354441,0
310666,New Delhi,India,28.6309493,77.1384175,0
7434,New Delhi,India,28.6199849,77.1380897,0
305859,New Delhi,India,28.6298959,77.137511,0
308037,New Delhi,India,28.631853,77.1385567,0
18435837,New Delhi,India,28.6238474,77.1556191,0
18441658,New Delhi,India,28.6242844,77.1559168,0
558,New Delhi,India,28.6327034,77.1381832,0
300485,New Delhi,India,28.6314816,77.1468968,0
7416,New Delhi,India,28.6323154,77.148368,0
301927,New Delhi,India,28.6203669,77.1365287,0
18288199,New Delhi,India,28.6268623,77.1354417,0
301931,New Delhi,India,28.6285958,77.1451395,0
311385,New Delhi,India,28.6291147,77.1371626,0
7419,New Delhi,India,28.6276237,77.1462754,0
18241874,New Delhi,India,28.6238747,77.1556452,0
303250,New Delhi,India,28.6299888,77.1375944,0
313163,New Delhi,India,28.6286201,77.14178972,0
18398504,New Delhi,India,28.6322418,77.14808,0
301932,New Delhi,India,28.6223499,77.1357642,0
18312572,New Delhi,India,28.6205175,77.1364744,0
18371399,New Delhi,India,28.6223489,77.1358184,0
18431177,New Delhi,India,28.6286826,77.136788,0
18371405,New Delhi,India,28.6319525,77.137828,0
312926,New Delhi,India,28.6244092,77.1558888,0
18431181,New Delhi,India,28.6312058,77.146829,0
18431187,New Delhi,India,28.6220182,77.1362918,0
18393288,New Delhi,India,28.6281257,77.1368633,0
8718,New Delhi,India,28.6317769,77.1383317,0
18462571,New Delhi,India,28.6223096,77.1357857,0
18460302,New Delhi,India,28.6271441,77.1470434,0
18431183,New Delhi,India,28.6311566,77.1469131,0
301925,New Delhi,India,28.6204842,77.136184,0
301885,New Delhi,India,28.6253211,77.134618,0
18295497,New Delhi,India,28.622227,77.1356151,0
18460299,New Delhi,India,28.6308841,77.1465469,0
1973,New Delhi,India,28.6292946,77.1371165,0
18369770,New Delhi,India,28.6314962,77.1468595,0
312848,New Delhi,India,28.6296677,77.146539,0
18429186,New Delhi,India,28.6213659,77.1363776,0
18416741,New Delhi,India,28.6267926,77.1350843,0
18464625,New Delhi,India,28.84061467,77.12731652,0
18435330,New Delhi,India,28.8002781,77.0356003,0
18435326,New Delhi,India,28.80619877,77.04952508,0
18464648,New Delhi,India,28.84056856,77.09081333,0
18464629,New Delhi,India,28.85517216,77.08952788,0
18435322,New Delhi,India,28.85192847,77.0880292,0
18014151,New Delhi,India,28.79751667,77.03510278,0
18375378,New Delhi,India,28.85510345,77.0895081,0
310408,New Delhi,India,28.5489159,77.252055,0
1185,New Delhi,India,28.5501583,77.2509774,0
5536,New Delhi,India,28.548633,77.2541182,0
18393213,New Delhi,India,28.5478786,77.2515162,0
308336,New Delhi,India,28.5490183,77.2531326,0
637,New Delhi,India,28.549693,77.2507978,0
313159,New Delhi,India,28.5478742,77.2524142,0
3608,New Delhi,India,28.5501668,77.2510672,0
3636,New Delhi,India,28.5484867,77.2523434,0
312790,New Delhi,India,28.5486641,77.2528555,0
5537,New Delhi,India,28.5482884,77.252055,0
308347,New Delhi,India,28.5492872,77.2531326,0
2602,New Delhi,India,28.5491128,77.2509473,0
3638,New Delhi,India,28.5485744,77.2522346,0
18017281,New Delhi,India,28.5483354,77.251606,0
3607,New Delhi,India,28.549901,77.250474,0
3069,New Delhi,India,28.5487963,77.2526836,0
18268390,New Delhi,India,28.5498766,77.2498998,0
196,New Delhi,India,28.5501754,77.251157,0
5487,New Delhi,India,28.5490569,77.250708,0
308331,New Delhi,India,28.5498979,77.2510672,0
18126080,New Delhi,India,28.5490976,77.2511424,0
148,New Delhi,India,28.5501754,77.251157,0
18412898,New Delhi,India,28.5487046,77.2521897,0
5528,New Delhi,India,28.5478786,77.2515162,0
17953929,New Delhi,India,28.5473151,77.2512468,0
18355121,New Delhi,India,28.5471678,77.2511121,0
9210,New Delhi,India,28.5494455,77.2500794,0
2703,New Delhi,India,28.547266,77.2512019,0
18478963,New Delhi,India,28.5471755,77.2509547,0
2232,New Delhi,India,28.549027,77.2513366,0
2775,New Delhi,India,28.5501242,77.2506182,0
311623,New Delhi,India,28.6916888,77.1483815,0
311077,New Delhi,India,28.693387,77.1496283,0
492,New Delhi,India,28.6912959,77.152022,0
304030,New Delhi,India,28.6926578,77.1528753,0
18366028,New Delhi,India,28.6937883,77.1497297,0
18168143,New Delhi,India,28.6936352,77.1499993,0
18294246,New Delhi,India,28.6937247,77.1499993,0
2370,New Delhi,India,28.6937161,77.1499094,0
3893,New Delhi,India,28.6936956,77.1506285,0
5366,New Delhi,India,28.6913437,77.1522462,0
18037828,New Delhi,India,28.6933956,77.1493702,0
2377,New Delhi,India,28.6938779,77.1497297,0
18384151,New Delhi,India,28.6940829,77.1499993,0
2966,New Delhi,India,28.6934012,77.150756,0
257,New Delhi,India,28.6941379,77.1496398,0
2380,New Delhi,India,28.6937883,77.1497297,0
18285222,New Delhi,India,28.6933978,77.1512576,0
309463,New Delhi,India,28.6934043,77.1494601,0
18219550,New Delhi,India,28.6941293,77.1495499,0
3230,New Delhi,India,28.6953879,77.1519316,0
309542,New Delhi,India,28.6937824,77.1501341,0
2965,New Delhi,India,28.6936006,77.1496398,0
3372,New Delhi,India,28.6937161,77.1499094,0
312223,New Delhi,India,28.6930828,77.151707,0
8828,New Delhi,India,28.6934788,77.1511677,0
2524,New Delhi,India,28.6937161,77.1499094,0
18458640,New Delhi,India,28.6927106,77.1518301,0
2532,New Delhi,India,28.6936352,77.1499993,0
5368,New Delhi,India,28.6937797,77.1496398,0
18272383,New Delhi,India,28.6931637,77.1516171,0
18332018,New Delhi,India,28.6939598,77.1502307,0
18423901,New Delhi,India,28.6936265,77.1499094,0
1969,New Delhi,India,28.6925061,77.1489657,0
18455548,New Delhi,India,28.694444,77.147338,0
310126,New Delhi,India,28.6937247,77.1499993,0
5291,New Delhi,India,28.6916209,77.1523361,0
3522,New Delhi,India,28.6937508,77.1497494,0
18345519,New Delhi,India,28.6930397,77.1512576,0
305967,New Delhi,India,28.6931087,77.1519766,0
18432015,New Delhi,India,28.6932029,77.1518426,0
18204820,New Delhi,India,28.6936643,77.1493702,0
18361244,New Delhi,India,28.6939329,77.1493702,0
9561,New Delhi,India,28.6923578,77.1516171,0
18361780,New Delhi,India,28.6926883,77.1490259,0
18208880,New Delhi,India,28.6933618,77.1513743,0
307620,New Delhi,India,28.6907955,77.1502689,0
302242,New Delhi,India,28.6912864,77.1507183,0
310348,New Delhi,India,28.56240125,77.26883523,0
309680,New Delhi,India,28.57086609,77.26652149,0
1508,New Delhi,India,28.57094736,77.26684134,0
311553,New Delhi,India,28.56238181,77.28829969,0
7720,New Delhi,India,28.5693697,77.26801079,0
308332,New Delhi,India,28.56563745,77.27004256,0
306331,New Delhi,India,28.5613894,77.2687116,0
18303863,New Delhi,India,28.56971362,77.26754777,0
212,New Delhi,India,28.5613573,77.2688462,0
304183,New Delhi,India,28.56088235,77.27258228,0
1915,New Delhi,India,28.56929078,77.2682086,0
5901,New Delhi,India,28.5691783,77.26803929,0
311824,New Delhi,India,28.56250019,77.28950668,0
18376488,New Delhi,India,28.5613147,77.2683973,0
300013,New Delhi,India,28.561703,77.268271,0
181,New Delhi,India,28.5613658,77.268936,0
18277019,New Delhi,India,28.56298018,77.29113277,0
7721,New Delhi,India,28.56921452,77.2681563,0
308334,New Delhi,India,28.55941173,77.27250919,0
309675,New Delhi,India,28.5603414,77.27289509,0
300020,New Delhi,India,28.570839,77.26689197,0
7717,New Delhi,India,28.5608741,77.27209244,0
303547,New Delhi,India,28.56489598,77.28855785,0
18428200,New Delhi,India,28.57473537,77.26416081,0
18144480,New Delhi,India,28.56528,77.271844,0
302945,New Delhi,India,28.55982665,77.27205321,0
18471283,New Delhi,India,28.563202,77.268831,0
18337892,New Delhi,India,28.56159495,77.29254572,0
267,New Delhi,India,28.5613573,77.2688462,0
18424893,New Delhi,India,28.561936,77.268211,0
306526,New Delhi,India,28.565383,77.268779,0
303559,New Delhi,India,28.56308413,77.2912015,0
18254540,New Delhi,India,28.56252021,77.28850622,0
18354644,New Delhi,India,28.56077074,77.27276199,0
7684,New Delhi,India,28.56047774,77.27276031,0
112,New Delhi,India,28.56164062,77.27047574,0
1903,New Delhi,India,28.5902907,77.2525938,0
300710,New Delhi,India,28.5910927,77.2440626,0
308065,New Delhi,India,28.5912845,77.2413685,0
18441549,New Delhi,India,28.591272,77.2440626,0
3685,New Delhi,India,28.5916689,77.2435238,0
303599,New Delhi,India,28.5922428,77.242491,0
462,New Delhi,India,28.59126791,77.2436513,0
18474567,New Delhi,India,28.5923217,77.2419073,0
18434504,New Delhi,India,28.591272,77.2440626,0
680,New Delhi,India,28.5896164,77.2530428,0
18222581,New Delhi,India,28.5256742,77.2835266,0
18357551,New Delhi,India,28.50184423,77.28726067,0
18360900,New Delhi,India,28.5003643,77.2885264,0
18358168,New Delhi,India,28.50129443,77.28724223,0
18472680,New Delhi,India,28.5014785,77.287153,0
18409180,New Delhi,India,28.5275256,77.2729071,0
18429188,New Delhi,India,28.501281,77.287037,0
310164,New Delhi,India,28.5357956,77.2800843,0
7712,New Delhi,India,28.5370818,77.2806012,0
18311948,New Delhi,India,28.5345304,77.2781976,0
7483,New Delhi,India,28.5327507,77.2759158,0
18355004,New Delhi,India,28.5344146,77.278399,0
18291238,New Delhi,India,28.5378847,77.2753817,0
18472436,New Delhi,India,28.642553,77.1064348,0
9037,New Delhi,India,28.6421961,77.1065259,0
18391581,New Delhi,India,28.6426602,77.1065016,0
7077,New Delhi,India,28.6417977,77.1068818,0
306586,New Delhi,India,28.6426643,77.1064258,0
306495,New Delhi,India,28.6423028,77.1059714,0
9061,New Delhi,India,28.6426609,77.106404,0
18357946,New Delhi,India,28.6424049,77.1064285,0
308991,New Delhi,India,28.642365,77.1064014,0
7071,New Delhi,India,28.642112,77.1062108,0
18282040,New Delhi,India,28.642704,77.1065917,0
8379,New Delhi,India,28.6422203,77.1062245,0
9040,New Delhi,India,28.6425056,77.1059749,0
18367984,New Delhi,India,28.6425574,77.1062179,0
4455,New Delhi,India,28.6421265,77.106489,0
4454,New Delhi,India,28.6426228,77.1063059,0
4560,New Delhi,India,28.6424982,77.1065639,0
4563,New Delhi,India,28.6427806,77.1063609,0
5062,New Delhi,India,28.6424495,77.1068457,0
4568,New Delhi,India,28.6419495,77.1063393,0
4566,New Delhi,India,28.6424575,77.1069047,0
18383434,New Delhi,India,28.6421787,77.1060471,0
308972,New Delhi,India,28.6424882,77.1064068,0
307560,New Delhi,India,28.6423578,77.1064559,0
18336478,New Delhi,India,28.6421902,77.1065198,0
309004,New Delhi,India,28.6423346,77.1064741,0
6283,New Delhi,India,28.64599167,77.21546111,0
6356,New Delhi,India,28.64486111,77.21439444,0
18356800,New Delhi,India,28.641786,77.224386,0
18253103,New Delhi,India,28.6407217,77.2110097,0
304152,New Delhi,India,28.6429341,77.22227074,0
18287392,New Delhi,India,28.6406664,77.2113691,0
3116,New Delhi,India,28.6409218,77.2102911,0
308620,New Delhi,India,28.6402223,77.2104708,0
300608,New Delhi,India,28.64379167,77.21226389,0
302162,New Delhi,India,28.64084258,77.21339095,0
308187,New Delhi,India,28.64558376,77.21074697,0
8292,New Delhi,India,28.64251389,77.21537778,0
307114,New Delhi,India,28.64106944,77.21334167,0
18408059,New Delhi,India,28.64102619,77.21350629,0
308614,New Delhi,India,28.64601747,77.21406352,0
304217,New Delhi,India,28.64588388,77.21419964,0
302724,New Delhi,India,28.6417221,77.21711855,0
5799,New Delhi,India,28.64665684,77.21133538,0
3117,New Delhi,India,28.6418801,77.21048,0
300639,New Delhi,India,28.64538,77.21650167,0
18384879,New Delhi,India,28.62486609,77.20943915,0
300635,New Delhi,India,28.64754161,77.21159454,0
302159,New Delhi,India,28.6407474,77.2112792,0
18204494,New Delhi,India,28.64533983,77.21226476,0
305135,New Delhi,India,28.64423731,77.21077781,0
302155,New Delhi,India,28.640825,77.21124167,0
3119,New Delhi,India,28.64102,77.2103809,0
3254,New Delhi,India,28.64062222,77.21045556,0
302272,New Delhi,India,28.64574667,77.21796833,0
300616,New Delhi,India,28.64710556,77.20978611,0
5796,New Delhi,India,28.640745,77.2107852,0
310595,New Delhi,India,28.638784,77.2094826,0
303788,New Delhi,India,28.6408418,77.2122674,0
305490,New Delhi,India,28.64522214,77.21423384,0
300620,New Delhi,India,28.64571111,77.21111389,0
18218076,New Delhi,India,28.64784229,77.21426713,0
308682,New Delhi,India,28.64436148,77.21523765,0
18198465,New Delhi,India,28.64569263,77.21764829,0
311879,New Delhi,India,28.6421442,77.2104258,0
1888,New Delhi,India,28.64012372,77.21072584,0
301191,New Delhi,India,28.64063,77.21341833,0
6345,New Delhi,India,28.64541167,77.21133667,0
6355,New Delhi,India,28.64613634,77.21123043,0
300571,New Delhi,India,28.64581886,77.21554611,0
302173,New Delhi,India,28.6406874,77.2106504,0
5801,New Delhi,India,28.6404495,77.2131708,0
18261165,New Delhi,India,28.64141166,77.21558299,0
302188,New Delhi,India,28.64154113,77.21615497,0
18017258,New Delhi,India,28.64598569,77.21508846,0
3094,New Delhi,India,28.645035,77.217927,0
3118,New Delhi,India,28.64525804,77.21109062,0
6359,New Delhi,India,28.64583167,77.21598167,0
18252250,New Delhi,India,28.64058864,77.21702065,0
5949,New Delhi,India,28.6405487,77.2106055,0
18409188,New Delhi,India,28.64481668,77.21376009,0
5753,New Delhi,India,28.6441564,77.21574157,0
18354666,New Delhi,India,28.64588182,77.21521385,0
305025,New Delhi,India,28.65449722,77.20937222,0
311468,New Delhi,India,28.65731111,77.21249444,0
18381669,New Delhi,India,28.6387755,77.2093928,0
18273527,New Delhi,India,28.64217671,77.21832521,0
6075,New Delhi,India,28.6423212,77.2104544,0
306750,New Delhi,India,28.590995,77.0909272,0
306739,New Delhi,India,28.5999471,77.081824,0
18312564,New Delhi,India,28.5859879,77.0875177,0
306741,New Delhi,India,28.5988478,77.0816013,0
9974,New Delhi,India,28.5851308,77.0893327,0
300529,New Delhi,India,28.5990759,77.0818086,0
312169,New Delhi,India,28.5974151,77.0815144,0
301783,New Delhi,India,28.5910707,77.0909658,0
9218,New Delhi,India,28.5899658,77.0811572,0
301994,New Delhi,India,28.5852411,77.0892552,0
306729,New Delhi,India,28.5959508,77.0808459,0
9207,New Delhi,India,28.5891867,77.0803073,0
306743,New Delhi,India,28.5886994,77.0807273,0
306733,New Delhi,India,28.6054188,77.0830226,0
302042,New Delhi,India,28.6041636,77.0688245,0
18231755,New Delhi,India,28.5990759,77.0818086,0
18228878,New Delhi,India,28.5955838,77.0976348,0
302011,New Delhi,India,28.6106461,77.0842816,0
18366001,New Delhi,India,28.5828978,77.0902799,0
18368020,New Delhi,India,28.5913425,77.093073,0
301786,New Delhi,India,28.597615,77.10086,0
302221,New Delhi,India,28.5901329,77.0889332,0
